id,SalePrice
1867,229881.8302274323
1868,288459.72366139764
1869,203959.52617179137
1870,225023.28531313277
1871,244231.7697397172
1872,176454.1358332329
1873,251184.11401710997
1874,150246.68185493967
1875,197476.91236951636
1876,194255.65051732463
1877,212518.41851540765
1878,204495.14642915205
1879,129730.88902028324
1880,128674.92360711949
1881,245388.91608787823
1882,255660.07719431032
1883,188059.04786100105
1884,207224.35935750062
1885,249565.36152051925
1886,287337.4355377315
1887,217577.33114966052
1888,274468.3777269761
1889,170543.43090712477
1890,122516.26433379055
1891,131757.19311425718
1892,101560.62891624491
1893,132126.75658057656
1894,129125.43637739448
1895,139568.20073121652
1896,128077.21782121992
1897,115722.95100745077
1898,115466.65261916765
1899,160153.6540450906
1900,159913.88128054654
1901,162409.8389737717
1902,153585.19073638984
1903,221826.4667920945
1904,139522.48971500894
1905,206941.4936161014
1906,143364.65076249975
1907,219806.74869635055
1908,109965.66318826511
1909,132402.34117697997
1910,120456.80808309009
1911,204609.35520882317
1912,347302.612313511
1913,138039.50290871
1914,70366.66526923269
1915,294898.68250313203
1916,63101.497439942745
1917,257962.43513068295
1918,143024.97365075303
1919,174698.7509820858
1920,150205.9354860645
1921,392452.8394640529
1922,316095.6429464953
1923,218030.2694273593
1924,229330.21690625223
1925,195065.81777549838
1926,380747.67115555634
1927,134209.99988481865
1928,149483.69136355224
1929,125785.71129332781
1930,129939.68721312471
1931,142343.9772550846
1932,141762.3849460733
1933,171136.79194564885
1934,181696.5915126327
1935,169268.11163226303
1936,192178.82785256032
1937,180895.2206560031
1938,167710.59373227446
1939,245566.00732184848
1940,195293.05200736277
1941,171987.35990584973
1942,188487.63481600618
1943,206619.46484989952
1944,343287.2842375301
1945,387303.81321691704
1946,133127.1744496426
1947,308613.872454884
1948,174682.1246518831
1949,248352.44537452876
1950,183892.3144347428
1951,258476.19973380468
1952,218949.00123985682
1953,171414.48893517256
1954,183072.26871360245
1955,135242.61154362294
1956,323199.18516317836
1957,151577.5276857292
1958,310926.05845287204
1959,146423.79397914617
1960,111689.51066191825
1961,120771.51369508918
1962,99856.75460853321
1963,108785.2888139235
1964,108311.54477745222
1965,145626.80046134512
1966,136001.40666518768
1967,282453.54535830085
1968,409348.03360370215
1969,382480.9904224779
1970,423980.88378060196
1971,487678.63879504235
1972,375411.2792365955
1973,262563.8288344847
1974,319679.32141617686
1975,549608.0007974991
1976,273279.2002690533
1977,345082.0828478285
1978,348600.7525609457
1979,331383.15461758693
1980,198470.983908706
1981,345459.5090418666
1982,219178.25063507268
1983,201019.98506587418
1984,167537.01183867242
1985,225333.82152309848
1986,208143.73819432504
1987,181747.2592660265
1988,176432.8087548686
1989,192594.56647964584
1990,209725.58270023883
1991,228984.40234218695
1992,214596.4262211719
1993,168996.8799648602
1994,235293.78031596227
1995,184215.42995101158
1996,239305.2399646271
1997,305208.7207335982
1998,323064.2534517564
1999,254090.6251065145
2000,321262.1173997693
2001,265085.0247616991
2002,229715.85052255745
2003,257707.87873675837
2004,283179.0947539263
2005,216252.77878660304
2006,223302.36511043552
2007,254969.369486115
2008,213302.48635201887
2009,194409.2369017293
2010,197887.15796028188
2011,138447.2470627396
2012,169096.5795938656
2013,180172.91293244285
2014,188007.47335685597
2015,207989.40172809543
2016,189584.48652789733
2017,200206.99537839158
2018,119967.14193978377
2019,130326.02092077653
2020,106627.36616890799
2021,101239.3042388212
2022,179868.7542192094
2023,139118.9167305928
2024,246545.85595325066
2025,373699.3843734699
2026,175155.51094712468
2027,160210.49852863938
2028,148920.75335134487
2029,168478.0080059301
2030,278301.8304047821
2031,240308.0042415963
2032,255618.8666382646
2033,268868.0116980047
2034,174176.1090372155
2035,218181.6085964455
2036,201038.41272814694
2037,207813.98382113257
2038,327612.8132537619
2039,225235.52372406196
2040,295385.85871742154
2041,286475.7910895144
2042,204756.04098510358
2043,179149.67616842434
2044,168791.7746871891
2045,216232.27766890888
2046,147591.9302799338
2047,143076.16006525757
2048,138334.7459265071
2049,145074.92943668782
2050,179174.3724967458
2051,105494.20375815066
2052,122040.61818136032
2053,146917.58345290105
2054,95304.49742313671
2055,154296.70489618252
2056,148554.91727198486
2057,116022.91080923981
2058,217044.7151450803
2059,135381.4026441876
2060,173602.16152413876
2061,182477.0776391667
2062,132574.07667450252
2063,123097.21654017363
2064,142920.73691534027
2065,122354.67451486475
2066,162897.00742735429
2067,105427.00498275149
2068,145255.5322004964
2069,87857.02799895141
2070,122453.21276206942
2071,95487.07774490557
2072,130585.58459689067
2073,133462.71281192818
2074,182651.7241361458
2075,153547.99601983832
2076,120204.45106935638
2077,157732.68261972262
2078,123306.35560213344
2079,131895.78381891118
2080,121302.18033351895
2081,127514.34951176614
2082,117726.53316476202
2083,142273.97087520902
2084,114359.14738313702
2085,115111.05728082571
2086,103488.24956321357
2087,121663.0052154505
2088,98243.86266030328
2089,78916.81627087109
2090,126647.47525800962
2091,104360.6891219371
2092,116893.12462166854
2093,111162.07766254168
2094,106078.10599354225
2095,148579.8060337868
2096,80718.1426307353
2097,105602.08558355084
2098,136848.8965335286
2099,54094.59483423161
2100,68579.07718681099
2101,108826.66709203772
2102,130106.28114915363
2103,103236.1283811189
2104,144139.76285568706
2105,125818.62653332872
2106,53296.178203326104
2107,205972.1222256776
2108,113575.06325065027
2109,108365.32312902287
2110,130218.0734519879
2111,137412.2408230644
2112,133389.320102732
2113,120403.04341217759
2114,121217.8945766631
2115,161438.44864703465
2116,114247.94712580812
2117,147209.88688308425
2118,124318.17078343156
2119,113793.60131943852
2120,118292.34554359966
2121,89921.71355796473
2122,114677.00150122851
2123,82887.58362239644
2124,164551.4036881165
2125,121867.0342621241
2126,149198.7762755234
2127,156286.5942676128
2128,125571.36827836113
2129,92359.96898081402
2130,130832.48497856295
2131,145109.627171924
2132,114309.5129106084
2133,120845.3284643756
2134,120117.9971171116
2135,95669.28626504439
2136,73699.87699539341
2137,107367.36120359831
2138,135689.70574487263
2139,150112.60148538422
2140,137691.07909785118
2141,149608.3852869706
2142,126477.38104457987
2143,137246.6803280214
2144,127586.48867588174
2145,137442.66334526846
2146,173188.24848323574
2147,136447.42284371864
2148,138532.3155068084
2149,147876.916747886
2150,225450.26855419675
2151,118932.78539409635
2152,156876.61898258072
2153,167292.37624926545
2154,105398.78942825951
2155,143857.29797189755
2156,256382.95801774683
2157,236179.61597747658
2158,236598.81566020043
2159,210497.5435873054
2160,181728.2039110597
2161,246209.30102430136
2162,409311.1029678895
2163,351125.31429688516
2164,255828.3812837744
2165,195998.75847666987
2166,153618.35346656316
2167,225762.46106273067
2168,196407.3481090639
2169,198340.8035815059
2170,218827.4188634836
2171,151373.3221313008
2172,127237.97452951645
2173,161833.87264921947
2174,226573.24800782558
2175,308480.42060887895
2176,307331.7809194206
2177,237497.37638597144
2178,216532.00248664554
2179,137515.90212927596
2180,204866.07640529674
2181,191768.36254989667
2182,220107.7545853603
2183,189634.91274441383
2184,119279.78444813186
2185,122504.18314826269
2186,143388.6159329174
2187,153468.7582105275
2188,151976.8048122295
2189,256863.73054508003
2190,82349.20661962256
2191,84817.89961145
2192,90774.69720651032
2193,110497.52937275771
2194,103759.40807407838
2195,110209.81827672996
2196,101824.33055728143
2197,117697.76265701698
2198,161761.41296357795
2199,178676.07441627508
2200,151085.13005628815
2201,151269.90702999622
2202,217786.12714804997
2203,137267.95733757547
2204,181276.89672766742
2205,120765.22241742893
2206,141385.83136424766
2207,210334.0661455164
2208,274099.33409408806
2209,229050.2970278235
2210,116755.27381384306
2211,112588.7877854458
2212,119486.6743647113
2213,103136.75653682469
2214,118520.35342850152
2215,100952.12028858901
2216,137471.9850341442
2217,61206.49028915925
2218,86152.17392013868
2219,78996.021464411
2220,81853.67334960093
2221,296311.6805557692
2222,260994.22787938762
2223,286107.757420326
2224,212192.69696612036
2225,120819.5397114271
2226,180507.60115471546
2227,195809.16522600036
2228,260652.13734466606
2229,258235.9840009166
2230,146216.78684307288
2231,212321.00616631508
2232,168065.69127580884
2233,181441.24469832645
2234,241380.41242194214
2235,211979.98256367663
2236,265609.1797824598
2237,322466.3726014965
2238,197057.34236020697
2239,108472.13482122541
2240,156137.17662399856
2241,153890.02954138885
2242,122523.46570537676
2243,126302.7820052428
2244,106126.76440004553
2245,103050.19968036632
2246,143787.25383952825
2247,110559.80028819497
2248,122917.53166591868
2249,119944.57728394383
2250,128768.57280859308
2251,94478.49734446593
2252,180224.34967783472
2253,150323.25106231353
2254,171913.74669485935
2255,180864.1932757357
2256,176965.62215565203
2257,200978.62574334652
2258,163123.23566253457
2259,176507.44949551576
2260,154231.87695734098
2261,182832.97449932882
2262,206476.99241753505
2263,356324.94913475215
2264,547527.1767515653
2265,163182.61802785928
2266,288686.1000094279
2267,363819.3299734913
2268,431229.11749762145
2269,144586.55000046105
2270,190009.79383950547
2271,221451.53708614688
2272,198018.75481494717
2273,162687.33597949578
2274,175887.92063740507
2275,158413.93056700332
2276,193744.36443795642
2277,181869.8634914704
2278,146450.7692011644
2279,122070.0084933548
2280,118019.70551617758
2281,165682.77961305442
2282,187180.47910156715
2283,108481.36113070903
2284,113499.82167552698
2285,142567.99953267165
2286,126174.61006996618
2287,370094.6073244547
2288,272036.40898948687
2289,378874.6173889125
2290,472318.13482721953
2291,315795.72341673693
2292,457222.89095261786
2293,497243.13386788784
2294,411177.94955252716
2295,523593.4555209044
2296,291442.6026411445
2297,326175.6039014112
2298,343757.0049479219
2299,370409.52688718075
2300,328617.5961959868
2301,296313.56737713545
2302,245733.3284097172
2303,240670.3869760991
2304,250578.00604511856
2305,197692.51371275756
2306,192941.95135750284
2307,198230.9046817309
2308,226920.73721031882
2309,276836.61925627105
2310,209215.9518147082
2311,205458.36223750384
2312,176468.23952207333
2313,173178.13688383045
2314,178147.2922881107
2315,182578.10605031936
2316,195107.14559947426
2317,188879.1343576786
2318,185042.42405008117
2319,185002.06967997685
2320,184186.1666362369
2321,241260.01301508085
2322,181180.72241687708
2323,187067.0621281956
2324,174854.83788980712
2325,218650.1250486933
2326,169752.67171887562
2327,202645.45032612156
2328,225086.04906680336
2329,189460.98069708396
2330,181673.7763194266
2331,353229.8583146064
2332,401926.456971503
2333,320860.8914281882
2334,246200.06113838288
2335,267833.21161722706
2336,310256.32867154083
2337,198515.55199300975
2338,272485.26548825996
2339,216879.54365043517
2340,418368.61215190304
2341,215611.12606200814
2342,235925.70998968958
2343,230001.63504266448
2344,216376.44078810676
2345,232823.63559568423
2346,215230.86730888986
2347,199221.2494438095
2348,244793.21225203204
2349,174500.39448533618
2350,303238.6996303348
2351,260772.72531807894
2352,259260.35320006066
2353,244988.95247341512
2354,135565.5120962808
2355,142475.2659687116
2356,151870.16338407938
2357,189822.09503043388
2358,198214.96843889673
2359,131741.77079565005
2360,117298.3693044545
2361,146340.25830535087
2362,270982.1759628164
2363,139426.49754570724
2364,156678.5865420009
2365,229051.09545164052
2366,193951.29757076662
2367,226447.8416380316
2368,215484.85538529517
2369,225878.38189712202
2370,166917.5749116427
2371,169231.7380790533
2372,191051.8548707564
2373,275530.4267742819
2374,317820.4067671632
2375,254689.0095054766
2376,286491.2382648506
2377,350665.3607665432
2378,147420.6500474014
2379,198652.8373131542
2380,146188.3233638382
2381,171970.1063711865
2382,206975.12495027127
2383,211456.8176542545
2384,254556.59638010402
2385,158749.09972612408
2386,138032.56980740302
2387,134010.60007911237
2388,101991.63500658123
2389,122888.09215509001
2390,145077.46282124566
2391,141969.11889418837
2392,116371.03829416524
2393,165473.08367978595
2394,144513.7521743568
2395,203698.33400893118
2396,141926.5172339441
2397,231058.04662350385
2398,133252.4684943551
2399,68107.01064747402
2400,64126.88912938212
2401,118553.03759298618
2402,138439.39818847086
2403,143436.58960569237
2404,150929.3847228795
2405,163549.87086915062
2406,140306.82993769943
2407,126193.86300639511
2408,153105.67841945722
2409,124209.95694850157
2410,169795.29085560227
2411,118794.95727132635
2412,156031.26017256407
2413,131570.8026608871
2414,152234.5771013033
2415,134980.06275250894
2416,130725.58326856638
2417,130292.36641718508
2418,129935.36427487704
2419,122031.13886266758
2420,125404.9327104851
2421,150192.52143009755
2422,110251.63812295729
2423,118411.40090540444
2424,152086.71182448714
2425,184761.87561776143
2426,132527.17831544852
2427,137556.26046569232
2428,171478.48725387495
2429,111279.9344797199
2430,130827.60968830046
2431,109113.6158022954
2432,144813.82838263342
2433,144039.74255897006
2434,138888.21865575018
2435,149991.9967324316
2436,106513.99772534508
2437,105161.9396578732
2438,124309.02441037155
2439,104833.03152160202
2440,123413.68926053608
2441,93931.87435113496
2442,99710.76274300143
2443,124646.60440875674
2444,129048.74731502152
2445,87143.49427301342
2446,135703.40208602994
2447,181040.50268834227
2448,128146.28354629477
2449,109483.72839256772
2450,151721.0699266594
2451,123358.97400466385
2452,205057.22259203388
2453,94521.27471015356
2454,113118.08260928198
2455,122937.05546590683
2456,130908.79403887602
2457,134091.7460959555
2458,127133.27203190202
2459,110851.37721425676
2460,133586.79659725702
2461,127747.16427559353
2462,135229.74167425168
2463,123906.54308372983
2464,183327.57332765113
2465,145575.72067904222
2466,116970.14593537751
2467,130207.9396753305
2468,83035.61295486566
2469,81024.93124435903
2470,183699.88985249965
2471,217180.79009790733
2472,161674.9314466386
2473,108636.2477963136
2474,68802.11158270466
2475,228604.8940680244
2476,119500.21268440362
2477,127559.12785480492
2478,151187.4755453679
2479,103772.63458131661
2480,144625.34836902627
2481,121965.99930249315
2482,126035.61885886776
2483,111781.91106556219
2484,124015.25629669329
2485,124033.67430538399
2486,145277.75170107736
2487,166372.2220625479
2488,164822.0439077067
2489,153909.59676147302
2490,140938.96893339133
2491,88920.61723538334
2492,179817.9244696625
2493,154580.76546061016
2494,146104.34541102647
2495,92542.3013169421
2496,243270.28698625654
2497,160273.19535103478
2498,112663.6762851378
2499,85032.44135518013
2500,119504.03658335679
2501,140035.6392872141
2502,143334.72980559862
2503,94105.25264291523
2504,177692.24932466453
2505,225501.3329390401
2506,262378.2783067287
2507,295706.40607410984
2508,263110.8955910402
2509,212190.1259781593
2510,220343.04963183752
2511,173579.6399089128
2512,206066.2454503623
2513,222176.60997629963
2514,251065.35475908522
2515,144303.06222332988
2516,175893.24573727194
2517,146945.77653319167
2518,151360.4151264747
2519,234635.6755265876
2520,214868.0114734412
2521,187270.48080836155
2522,229753.30463496048
2523,121713.60124078084
2524,133568.27430006565
2525,141604.930939616
2526,134836.23456236074
2527,117037.73171994166
2528,125646.07385999405
2529,133404.91690566923
2530,116546.3364552918
2531,260136.56865335794
2532,228196.82069751195
2533,195428.3324856462
2534,237899.83977609786
2535,310679.8783493397
2536,242467.15001571417
2537,244811.08791805676
2538,183413.46501563673
2539,189102.24787105864
2540,178790.08124100755
2541,179277.69958235393
2542,162156.52345881297
2543,120810.5688193015
2544,118219.28004377689
2545,139555.70274556422
2546,132380.26719887106
2547,138289.90519495844
2548,147458.5337312495
2549,158893.65336611433
2550,1045892.8809939248
2551,140355.7884118353
2552,125608.84442912244
2553,80635.94008234044
2554,96687.41941446357
2555,127225.91220046527
2556,100317.39318643264
2557,110237.91636731027
2558,149344.53402958275
2559,137327.9308080632
2560,146459.09290098705
2561,146478.90096409287
2562,139030.6490500786
2563,151073.00232217507
2564,202256.51553731013
2565,140696.37456874878
2566,154616.83109851961
2567,141037.3263646162
2568,205392.28671764527
2569,216432.5550353097
2570,113826.39512272977
2571,184833.8530412917
2572,146831.44157164218
2573,226480.91791478966
2574,281982.38432954066
2575,126341.86336775159
2576,113064.20510045366
2577,138197.33556309078
2578,83893.3196662577
2579,58766.61894989179
2580,109233.79707576818
2581,114685.91484290772
2582,118104.57582050737
2583,283052.13239993143
2584,176534.69201271082
2585,184943.05955931728
2586,232333.96505593753
2587,208089.3415842157
2588,143666.44312311462
2589,149986.91873737256
2590,200717.62973961848
2591,219992.29527612997
2592,213939.03006085902
2593,247423.90983511595
2594,175951.52224853047
2595,195273.48518218155
2596,306003.68318238424
2597,175261.65498181462
2598,286558.8253696695
2599,346101.29359391937
2600,152153.5707160319
2601,139746.39533116735
2602,87549.46861864236
2603,97740.43558221379
2604,93199.04875822864
2605,82064.82006544982
2606,144421.3452293254
2607,199824.98437084397
2608,196192.0511076375
2609,167798.54927784402
2610,110333.79129452823
2611,111776.28509757337
2612,158261.07451045513
2613,131773.08978183806
2614,123306.03200318302
2615,161180.83798859638
2616,146511.3153897066
2617,179895.8313794958
2618,214655.80654663657
2619,200185.90373901496
2620,189506.07138015892
2621,175039.24703369895
2622,180488.89563474656
2623,246894.79181898365
2624,308946.56140385417
2625,309924.4414181947
2626,173055.1513888545
2627,159801.3015619799
2628,469292.17887986574
2629,527287.264472941
2630,369013.7590292158
2631,521420.58429654606
2632,417804.67882664205
2633,305811.20954656496
2634,422499.0426507044
2635,156838.8768757542
2636,177141.04950118787
2637,176438.2995547114
2638,268624.560148888
2639,184253.96994009108
2640,152501.9698666508
2641,100372.77083866872
2642,190596.52611709252
2643,107395.14834222148
2644,126000.17086606313
2645,111142.32937278246
2646,99298.74215547746
2647,104768.2694752497
2648,143489.7045461896
2649,151741.46382204568
2650,137678.5847482102
2651,138890.88575067665
2652,425731.11601885734
2653,257311.60798807538
2654,247263.43961298262
2655,404440.56438591145
2656,328542.22539278626
2657,372287.1427158574
2658,302328.73020539107
2659,295952.5154143012
2660,353858.06479632936
2661,364454.8440969299
2662,372303.6486590196
2663,287307.5062355518
2664,264550.1600620957
2665,325867.16683165904
2666,287993.30043281615
2667,172603.43177651006
2668,179424.59439589904
2669,184220.72268466157
2670,289172.7264448015
2671,185909.8315554515
2672,198477.38701533622
2673,208908.90917253055
2674,194416.7469584207
2675,173786.26153854743
2676,195922.78669878546
2677,195328.917604008
2678,251949.63708114257
2679,271515.2033731719
2680,279900.6277814602
2681,397697.8469471913
2682,317471.03685762046
2683,515671.4094570916
2684,311742.3133330448
2685,324241.94483709696
2686,259106.67810260743
2687,308889.1523338838
2688,218575.11996317722
2689,208494.56160717804
2690,447831.7385058539
2691,186357.24822497286
2692,135732.2386375052
2693,204333.76309543866
2694,137073.467560696
2695,192205.44672381153
2696,182088.950694132
2697,182022.13440039224
2698,194324.0310532451
2699,170595.8765647667
2700,159297.45083990926
2701,157650.2797456075
2702,114294.7282156608
2703,122067.8363606804
2704,137613.53216648733
2705,117288.68115592457
2706,113484.96498989585
2707,126987.93418252334
2708,132571.64341344938
2709,107219.0950033876
2710,125332.32184691416
2711,280413.72486856533
2712,367340.62565803673
2713,173042.09254095826
2714,151441.56665921342
2715,173078.80796717008
2716,147108.82069669987
2717,190599.66155651762
2718,223049.52988411149
2719,154519.3667152803
2720,174197.7309997244
2721,133225.05531810265
2722,155258.64918937976
2723,139168.65703315032
2724,125213.22442041067
2725,131917.7849087424
2726,150893.32642990854
2727,169808.62040080773
2728,175373.38737826783
2729,146495.15063871982
2730,148332.63850932676
2731,132851.9534539472
2732,135976.16284890185
2733,156455.43891910734
